,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
140,0.0,0.0,0.0,0.0,0.08757252,0.0,0.4719311,1.8520309,3.320731,1.437585,4.589286,0.0,2.3632267,1.2767255,0.0,2.6967635,0.0,0.0,0.0,1.3316959,0.0,0.0,0.0,0.9983515,1.0423235,0.0,4.8202853,0.0,0.0,2.19077,1.3046678,0.0,1.4698545,0.0,0.0,0.0,0.0,0.0,0.0,3.2128596,0.40297526,2.9009922,0.029979369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956838,0.0,0.0,0.0,1.1152838,0.0,0.0,0.0,0.0,3.7081726,0.0,2.044838,3.3756013,0.0,0.58570814,1.6199775,0.0,0.0,0.0,0.15178554,0.0,0.0,0.0,1.4676548,0.0,0.0,0.0,0.0,0.0,1.1292055,0.0,0.0,0.0,0.0,2.4000742,0.0,0.0,0.0,0.0,0.0,4.4600425,0.0,0.0,0.0,1.872876,0.0,0.0,0.0,0.0,1.1631716,0.0,0.0,0.0,4.7322936,0.0,0.0,0.0,0.0,3.9348037,0.0,0.0,5.4324064,1.870502,0.53343713,0.0,0.0,0.0,0.0,0.0,1.2800117,2.2307146,0.25079143,0.0,0.0,0.44409326,0.0,0.0,0.4548519
142,0.0,0.0,0.0,0.0,0.57477707,0.0,0.0,1.3900406,2.303166,0.0,4.2501736,0.0,2.4051478,0.8234454,0.0,0.27620357,0.0,0.0,0.0,1.2265815,0.0,0.0,0.0,1.6928895,2.4585958,0.0,4.007787,0.0,0.0,2.0991447,0.0,0.0,0.8597508,0.0,0.0,0.0,0.0,0.0,0.0,4.108753,0.17704214,3.1141288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29128242,0.0,0.0,0.0,2.3316495,0.0,0.0,0.0,0.0,3.556331,0.0,0.88388216,4.238041,0.0,0.4735178,1.1887083,0.0,0.0,0.0,1.5473092,0.0,0.0,0.0,1.6539694,0.0,0.0,0.0,0.0,0.0,0.8187287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6311793,0.0,0.0,0.0,3.7681918,0.0,0.0,0.0,0.0,0.108501345,0.0,0.0,0.0,5.4070415,0.0,0.0,0.0,0.0,4.335687,0.0,0.0,4.2972865,1.7536908,0.0,0.0,0.0,0.0,0.0,0.0,2.0374575,3.0345702,0.5544613,0.0,0.0,0.6331196,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.5301216,1.4849747,2.9394033,2.858897,4.3295393,0.0,1.2630974,1.390473,0.0,3.5715318,0.0,0.0,0.0,0.88662976,0.0,0.0,0.0,0.4244892,0.6714621,0.0,5.22015,0.0,0.0,1.7505641,1.540957,0.0,0.6554502,0.0,0.0,0.0,0.0,0.0,0.0,2.3563685,1.4223788,2.7365186,0.9267155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945296,0.0,0.0,0.0,0.34927034,0.0,0.0,0.0,0.0,3.8709033,0.0,1.724942,3.355017,0.0,2.0162725,2.8399577,0.0,0.0,0.0,1.1045524,0.0,0.0,0.0,1.4731442,0.0,0.0,0.0,0.0,0.0,0.18809164,0.0,0.0,0.0,0.0,2.3301647,0.0,0.0,0.0,0.0,0.0,4.8866224,0.0,0.0,0.0,0.79208535,0.0,0.0,0.0,0.0,1.0387505,0.0,0.0,0.0,3.803309,0.0,0.0,0.0,0.0,3.798929,0.0,0.0,6.0393786,2.625644,1.369408,0.0,0.0,0.0,0.0,0.0,0.0,2.5934966,1.1310089,0.0,0.0,0.0,0.0,0.0,0.0851604
161,0.0,0.0,0.0,0.0,0.46143973,0.0,0.0,1.448682,2.563445,0.0,3.9496162,0.0,2.8465095,1.553698,0.0,1.7969824,0.0,0.0,0.0,1.8076887,0.0,0.0,0.0,0.80550444,0.91135615,0.0,4.468676,0.0,0.0,2.5129876,0.0,0.0,0.9317703,0.0,0.0,0.0,0.0,0.0,0.0,3.9976091,0.5105196,2.964754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48098496,0.0,0.0,0.0,2.319186,0.0,0.0,0.0,0.0,3.882646,0.0,1.2366152,3.5630076,0.0,0.23149866,1.8076787,0.0,0.0,0.0,0.6707654,0.0,0.0,0.0,1.2397175,0.0,0.0,0.0,0.0,0.0,0.7369096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5230594,0.0,0.0,0.0,2.8220553,0.0,0.0,0.0,0.0,0.8525355,0.0,0.0,0.0,5.386385,0.0,0.0,0.0,0.0,3.9363976,0.0,0.0,4.767844,1.8593488,0.0,0.0,0.0,0.0,0.0,0.0,1.3491082,2.6366346,0.7753227,0.0,0.0,0.44908866,0.0,0.0,0.39129663
179,0.0,0.0,0.0,0.0,0.22107002,0.0,0.0,1.1400832,2.3856723,1.531296,3.5018969,0.0,1.8874389,1.598182,0.0,3.3434021,0.0,0.0,0.0,1.5344385,0.0,0.0,0.0,0.1410212,0.36353484,0.0,4.828157,0.0,0.0,1.8155491,0.0,0.0,0.043531463,0.0,0.0,0.0,0.0,0.0,0.0,3.216418,1.4015883,2.7496827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09629077,0.0,0.0,0.0,1.4347066,0.0,0.0,0.0,0.0,4.4078116,0.0,1.404578,3.584756,0.0,2.3758554,3.4142625,0.0,0.0,0.0,1.7168293,0.0,0.0,0.0,1.314557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711883,0.0,0.0,0.0,1.6682698,0.0,0.0,0.0,0.0,0.63461304,0.0,0.0,0.0,4.835392,0.0,0.0,0.0,0.0,3.5878253,0.0,0.0,5.306508,2.7419567,0.24534819,0.0,0.0,0.0,0.0,0.0,0.0,3.3441641,1.1761326,0.0,0.0,0.0,0.0,0.0,0.025434852
181,0.0,0.0,0.0,0.0,0.44641414,0.0,0.0,1.3684956,2.54243,0.0,3.8493798,0.0,2.9531898,1.6003667,0.0,1.9046333,0.0,0.0,0.0,1.9605882,0.0,0.0,0.0,0.6929659,0.47326702,0.0,4.465923,0.0,0.0,2.5354853,0.0,0.0,0.9231979,0.0,0.0,0.0,0.0,0.0,0.0,3.9861147,0.50358063,2.9260302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482731,0.0,0.0,0.0,2.4328449,0.0,0.0,0.0,0.0,4.0495257,0.0,1.3308556,3.34238,0.0,0.2403211,1.9168261,0.0,0.0,0.0,0.5131362,0.0,0.0,0.0,1.0152713,0.0,0.0,0.0,0.0,0.0,0.7056191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4414444,0.0,0.0,0.0,2.657961,0.0,0.0,0.0,0.0,0.881619,0.0,0.0,0.0,5.4855967,0.0,0.0,0.0,0.0,3.8040447,0.0,0.0,4.703531,1.6490486,0.0,0.0,0.0,0.0,0.0,0.0,1.2687118,2.4745052,0.7904769,0.0,0.0,0.41502488,0.0,0.0,0.63216275
223,0.0,0.0,0.0,0.0,0.37384984,0.0,0.0,1.4628301,2.6865306,0.0,3.9481041,0.0,2.9838848,1.669389,0.0,2.0926752,0.0,0.0,0.0,2.0010052,0.0,0.0,0.0,0.6204551,0.39569992,0.0,4.5613713,0.0,0.0,2.5119755,0.0,0.0,0.9719534,0.0,0.0,0.0,0.0,0.0,0.0,3.940005,0.5166834,2.9940631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6841821,0.0,0.0,0.0,2.3481355,0.0,0.0,0.0,0.0,4.025433,0.0,1.4569098,3.332902,0.0,0.28104022,1.9811475,0.0,0.0,0.0,0.44446245,0.0,0.0,0.0,1.0379894,0.0,0.0,0.0,0.0,0.0,0.77465534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4742537,0.0,0.0,0.0,2.5176523,0.0,0.0,0.0,0.0,0.9545457,0.0,0.0,0.0,5.4064903,0.0,0.0,0.0,0.0,3.7723522,0.0,0.0,4.7980046,1.7862949,0.0,0.0,0.0,0.0,0.0,0.0,1.2319416,2.4515312,0.8323357,0.0,0.0,0.43491408,0.0,0.0,0.637736
225,0.0,0.0,0.0,0.0,0.12649289,0.0,0.1423777,0.9888153,2.3692074,1.53067,3.5600586,0.0,1.2806019,1.6537703,0.0,2.8649948,0.0,0.0,0.0,0.9999527,0.0,0.0,0.0,0.06581448,0.0065705534,0.0,5.035978,0.0,0.0,1.7346371,0.44807178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5188437,1.7538217,3.1443756,1.2349145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58951265,0.0,0.0,0.0,1.0204794,0.0,0.0,0.0,0.0,3.937414,0.0,0.7465179,3.6608045,0.0,2.0322948,3.4754252,0.0,0.0,0.0,1.9570681,0.0,0.0,0.0,1.1293951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2310057,0.0,0.0,0.0,1.0481524,0.0,0.0,0.0,0.0,0.5210117,0.0,0.0,0.0,3.9769416,0.0,0.0,0.0,0.0,3.6518269,0.0,0.0,5.401392,3.1275291,1.0991187,0.0,0.0,0.0,0.0,0.0,0.0,3.3215575,2.201895,0.0,0.0,0.0,0.0,0.0,0.23174208
265,0.0,0.0,0.0,0.0,0.25329688,0.0,0.0,1.0995469,2.3150177,1.390213,3.769666,0.0,1.5804946,1.0782365,0.0,2.3241727,0.0,0.0,0.0,1.2744558,0.0,0.0,0.0,0.43716538,1.1788263,0.0,4.479686,0.0,0.0,1.559438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278433,1.0124179,2.6745603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26388142,0.0,0.0,0.0,1.554383,0.0,0.0,0.0,0.0,4.4459577,0.0,1.3369079,3.943624,0.0,2.7046926,3.039031,0.0,0.0,0.0,2.2771378,0.0,0.0,0.0,1.3982747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79124,0.0,0.0,0.0,2.1580086,0.0,0.0,0.0,0.0,0.21702427,0.0,0.0,0.0,4.9836807,0.0,0.0,0.0,0.0,3.8119612,0.0,0.0,5.0175076,2.2067146,0.20484519,0.0,0.0,0.0,0.0,0.0,0.0,3.2836087,1.1068107,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.12495344,0.0,0.27417448,1.8622173,3.2511077,1.4052606,4.7041183,0.0,2.4407802,1.1080093,0.0,2.4060779,0.0,0.0,0.0,1.3631346,0.0,0.0,0.0,1.2183212,1.4563763,0.0,4.555156,0.0,0.0,2.151732,0.7922487,0.0,1.4990712,0.0,0.0,0.0,0.0,0.0,0.0,3.2783625,0.23205899,2.701473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765383,0.0,0.0,0.0,1.188721,0.0,0.0,0.0,0.0,3.7371278,0.0,2.0593858,3.5775404,0.0,0.5972863,1.4689114,0.0,0.0,0.0,0.21927908,0.0,0.0,0.0,1.5492471,0.0,0.0,0.0,0.0,0.0,1.1484827,0.0,0.0,0.0,0.0,2.5049798,0.0,0.0,0.0,0.0,0.0,4.299955,0.0,0.0,0.0,2.3278944,0.0,0.0,0.0,0.0,1.0245056,0.0,0.0,0.0,5.01955,0.0,0.0,0.0,0.0,4.0347266,0.0,0.0,5.2980876,1.5891535,0.27207115,0.0,0.0,0.0,0.0,0.0,1.5805514,2.170406,0.0,0.0,0.0,0.56305647,0.0,0.0,0.3829837
268,0.0,0.0,0.0,0.0,0.443258,0.0,0.0,1.4138491,2.5578032,0.0,3.9239943,0.0,2.7885838,1.5103842,0.0,1.8122132,0.0,0.0,0.0,1.7366456,0.0,0.0,0.0,0.80469406,0.9003265,0.0,4.489972,0.0,0.0,2.4710667,0.0,0.0,0.8957379,0.0,0.0,0.0,0.0,0.0,0.0,3.9505372,0.48623475,2.9615395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45690462,0.0,0.0,0.0,2.284171,0.0,0.0,0.0,0.0,3.8961377,0.0,1.2379699,3.6217113,0.0,0.32093537,1.8228918,0.0,0.0,0.0,0.7634369,0.0,0.0,0.0,1.2421647,0.0,0.0,0.0,0.0,0.0,0.71894157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5213194,0.0,0.0,0.0,2.801202,0.0,0.0,0.0,0.0,0.8189123,0.0,0.0,0.0,5.389563,0.0,0.0,0.0,0.0,3.9903917,0.0,0.0,4.774683,1.8441786,0.0,0.0,0.0,0.0,0.0,0.0,1.2603366,2.6823037,0.76906466,0.0,0.0,0.36097315,0.0,0.0,0.34930608
270,0.0,0.0,0.0,0.0,0.39557958,0.0,0.46935508,1.3377618,2.3509495,0.0,4.2526393,0.0,1.757925,1.0910933,0.0,0.0,0.0,0.0,0.0,0.8567591,0.0,0.0,0.0,1.358999,1.5938249,0.0,4.3991723,0.0,0.0,2.3429937,1.2416866,0.0,0.5348866,0.0,0.0,0.0,0.0,0.0,0.0,3.4047368,0.7807749,3.627408,1.5999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91679966,0.0,0.0,0.0,1.9765633,0.0,0.0,0.0,0.0,2.9549155,0.0,0.38929987,4.080996,0.0,0.0,1.475222,0.0,0.0,0.0,1.4666399,0.0,0.0,0.0,1.435076,0.0,0.0,0.0,0.0,0.0,0.658759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3536897,0.0,0.0,0.0,2.6342666,0.0,0.0,0.0,0.0,0.2873545,0.0,0.0,0.0,4.44006,0.0,0.0,0.0,0.0,4.2599063,0.0,0.0,4.4523473,2.2704654,0.7880146,0.0,0.0,0.0,0.0,0.0,1.450492,2.9261045,1.6876538,0.0,0.0,0.25585523,0.0,0.0,0.15567306
292,0.0,0.0,0.0,0.0,0.0,0.0,0.9258122,1.9599941,2.5803297,0.9880765,4.7856374,0.0,0.67327225,1.0487454,0.014536949,0.0,0.0,0.0,0.0,0.22198671,0.0,0.0,0.0,2.4453864,2.4803903,0.0,3.842478,0.0,0.0,0.66537714,2.7556753,0.0,0.5457138,0.0,0.0,0.0,0.0,0.0,0.0,2.386145,1.2362199,4.7649345,4.1616273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8131061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1525893,0.0,0.109185666,4.917742,0.0,0.0,1.3840195,0.0,0.0,0.0,1.356192,0.471227,0.0,0.0,1.5535735,0.0,0.0,0.0,0.0,0.0,1.291178,0.0,0.0,0.0,0.0,4.4471326,0.0,0.0,0.0,0.0,0.0,6.819407,0.0,0.0,0.0,2.107507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629618,0.0,0.0,0.0,0.0,4.653039,0.0,0.0,4.7140646,2.9307039,1.5428697,0.0,0.0,0.0,0.0,0.0,1.9099003,2.9546356,2.4192524,0.0,0.0,1.3333888,0.0,0.0,1.47231
294,0.0,0.0,0.0,0.0,0.5114354,0.0,0.0,1.4251789,2.3878894,0.0,4.097715,0.0,2.3459222,0.951975,0.0,0.6809015,0.0,0.0,0.0,1.2172638,0.0,0.0,0.0,1.3966676,2.0138972,0.0,4.2242694,0.0,0.0,2.1171796,0.0,0.0,0.73971915,0.0,0.0,0.0,0.0,0.0,0.0,3.9522736,0.32070962,3.1587253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35943642,0.0,0.0,0.0,2.2460845,0.0,0.0,0.0,0.0,3.5632164,0.0,0.9462568,4.11803,0.0,0.67137516,1.5023292,0.0,0.0,0.0,1.5228096,0.0,0.0,0.0,1.6046089,0.0,0.0,0.0,0.0,0.0,0.8078052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7081256,0.0,0.0,0.0,3.3841784,0.0,0.0,0.0,0.0,0.22121751,0.0,0.0,0.0,5.163956,0.0,0.0,0.0,0.0,4.2633915,0.0,0.0,4.391315,1.9388946,0.0,0.0,0.0,0.0,0.0,0.0,1.642632,3.102043,0.75693136,0.0,0.0,0.4375055,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.425603,0.0,0.0,1.4483299,2.5821447,0.0,4.0120635,0.0,2.8885694,1.5340751,0.0,1.7350043,0.0,0.0,0.0,1.928581,0.0,0.0,0.0,0.71540475,0.76179814,0.0,4.4246774,0.0,0.0,2.4747145,0.0,0.0,1.0525382,0.0,0.0,0.0,0.0,0.0,0.0,4.020988,0.4671226,3.0079494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605263,0.0,0.0,0.0,2.3937676,0.0,0.0,0.0,0.0,3.9911048,0.0,1.408529,3.3711169,0.0,0.29404247,1.7823392,0.0,0.0,0.0,0.5757798,0.0,0.0,0.0,1.0924112,0.0,0.0,0.0,0.0,0.0,0.76858985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.494453,0.0,0.0,0.0,2.727788,0.0,0.0,0.0,0.0,0.8309774,0.0,0.0,0.0,5.428729,0.0,0.0,0.0,0.0,3.80172,0.0,0.0,4.6783648,1.6469411,0.0,0.0,0.0,0.0,0.0,0.0,1.3916819,2.474036,0.71741813,0.0,0.0,0.38649026,0.0,0.0,0.52819264
298,0.0,0.0,0.0,0.0,0.38070902,0.0,0.0,1.3788726,2.5594096,0.0,3.7916448,0.0,2.7934291,1.6020579,0.0,1.8385838,0.0,0.0,0.0,1.7921822,0.0,0.0,0.0,0.76748776,0.77432996,0.0,4.4571185,0.0,0.0,2.3247907,0.0,0.0,0.87246525,0.0,0.0,0.0,0.0,0.0,0.0,3.9230437,0.58869743,3.0093136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47062913,0.0,0.0,0.0,2.1758678,0.0,0.0,0.0,0.0,3.8792953,0.0,1.2263341,3.5324125,0.0,0.39716148,1.9503685,0.0,0.0,0.0,0.7456497,0.0,0.0,0.0,1.1261557,0.0,0.0,0.0,0.0,0.0,0.69181794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514585,0.0,0.0,0.0,2.7179825,0.0,0.0,0.0,0.0,0.7740293,0.0,0.0,0.0,5.3604617,0.0,0.0,0.0,0.0,3.8874402,0.0,0.0,4.7044215,1.9855075,0.0,0.0,0.0,0.0,0.0,0.0,1.1522944,2.738836,0.8877179,0.0,0.0,0.46601465,0.0,0.0,0.4329564
300,0.0,0.0,0.0,0.0,0.0,0.0,0.7946498,2.0868938,3.1693366,2.6863456,5.22917,0.0,0.88832474,0.48055106,0.36679968,0.0,0.0,0.0,0.0,0.19098711,0.0,0.0,0.0,2.7385886,2.9638836,0.0,3.9817245,0.0,0.0,0.6788395,2.3463042,0.0,1.1554677,0.0,0.0,0.0,0.0,0.0,0.0,2.1172967,0.63027006,3.9687424,2.5860386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6702727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8704286,0.0,1.1019238,4.721733,0.0,0.37265384,0.95238674,0.0,0.0,0.0,0.77437055,1.1268315,0.0,0.0,1.9440322,0.0,0.0,0.0,0.0,0.0,1.391035,0.0,0.0,0.0,0.0,6.304763,0.0,0.0,0.0,0.0,0.0,6.175401,0.0,0.0,0.0,2.2445757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0028596,0.0,0.0,0.0,0.0,4.880363,0.0,0.0,5.2459865,2.2077363,1.165472,0.0,0.0,0.0,0.0,0.0,2.152053,2.389991,0.8868553,0.0,0.0,1.347587,0.0,0.0,1.3228592
302,0.0,0.0,0.0,0.0,0.3159695,0.0,0.40280563,1.3897038,2.4409685,0.0,4.0085816,0.0,2.155005,1.6350845,0.0,0.88155,0.0,0.0,0.0,1.2833887,0.0,0.0,0.0,0.88678694,1.014419,0.0,4.5418296,0.0,0.0,2.511008,1.206727,0.0,0.93454695,0.0,0.0,0.0,0.0,0.0,0.0,3.5504875,1.048733,3.5399947,1.3438499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7629336,0.0,0.0,0.0,1.92868,0.0,0.0,0.0,0.0,3.073484,0.0,0.690088,3.578751,0.0,0.0,1.7240264,0.0,0.0,0.0,0.8081181,0.0,0.0,0.0,1.2534716,0.0,0.0,0.0,0.0,0.0,0.6041676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1304297,0.0,0.0,0.0,2.3190942,0.0,0.0,0.0,0.0,0.6742881,0.0,0.0,0.0,4.5055814,0.0,0.0,0.0,0.0,4.0306296,0.0,0.0,4.6456275,2.400765,0.7480461,0.0,0.0,0.0,0.0,0.0,1.2626642,2.7161334,1.5504878,0.0,0.0,0.30768964,0.0,0.0,0.42032552
307,0.0,0.0,0.0,0.0,0.36910546,0.0,0.0,1.4645209,2.6389902,0.0,4.034169,0.0,2.8300061,1.5344867,0.0,1.7378603,0.0,0.0,0.0,1.9560575,0.0,0.0,0.0,0.80460227,0.7264414,0.0,4.445434,0.0,0.0,2.381039,0.0,0.0,0.9852936,0.0,0.0,0.0,0.0,0.0,0.0,3.9790218,0.5557845,3.0827596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72549456,0.0,0.0,0.0,2.2583826,0.0,0.0,0.0,0.0,4.0246754,0.0,1.4165317,3.393129,0.0,0.37770998,1.8909067,0.0,0.0,0.0,0.56039166,0.0,0.0,0.0,1.0728555,0.0,0.0,0.0,0.0,0.0,0.7383399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5818596,0.0,0.0,0.0,2.6149745,0.0,0.0,0.0,0.0,0.8273927,0.0,0.0,0.0,5.40346,0.0,0.0,0.0,0.0,3.8137372,0.0,0.0,4.7395315,1.7656374,0.0,0.0,0.0,0.0,0.0,0.0,1.2978634,2.5099971,0.8588286,0.0,0.0,0.47250125,0.0,0.0,0.5869287
309,0.0,0.0,0.0,0.0,0.0,0.0,0.8316681,1.8749573,3.2176757,1.0696259,4.842336,0.0,2.1065965,1.4700181,0.0,2.0393922,0.0,0.0,0.0,1.1363825,0.0,0.0,0.0,1.141354,1.2048396,0.0,4.9080653,0.0,0.0,2.4062974,2.5142741,0.0,1.5530992,0.0,0.0,0.0,0.0,0.0,0.0,3.0427818,0.8172859,3.293682,1.3475568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3492585,0.0,0.0,0.0,0.990393,0.0,0.0,0.0,0.0,3.0756686,0.0,1.5201244,3.4908257,0.0,0.0,1.2644087,0.0,0.0,0.0,0.057844106,0.0,0.0,0.0,1.425574,0.0,0.0,0.0,0.0,0.0,1.0975432,0.0,0.0,0.0,0.0,2.470929,0.0,0.0,0.0,0.0,0.0,4.894761,0.0,0.0,0.0,1.7513956,0.0,0.0,0.0,0.0,1.1720948,0.0,0.0,0.0,4.1324925,0.0,0.0,0.0,0.0,4.076764,0.0,0.0,5.485626,2.1622345,1.2059703,0.0,0.0,0.0,0.0,0.0,1.4237789,2.0831673,0.89785224,0.0,0.0,0.49139127,0.0,0.0,0.52478456
315,0.0,0.0,0.0,0.0,0.2645435,0.0,0.49414453,1.3615638,2.5689101,0.0,3.8954191,0.0,2.1931832,1.8094842,0.0,1.3884712,0.0,0.0,0.0,1.3934171,0.0,0.0,0.0,0.55830824,0.24088667,0.0,4.7997823,0.0,0.0,2.642642,1.6780443,0.0,0.7840596,0.0,0.0,0.0,0.0,0.0,0.0,3.3383152,1.111719,3.5354235,1.5218511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0106697,0.0,0.0,0.0,1.9293729,0.0,0.0,0.0,0.0,3.2232678,0.0,0.787513,3.385595,0.0,0.0,2.0401895,0.0,0.0,0.0,0.5896416,0.0,0.0,0.0,1.0255945,0.0,0.0,0.0,0.0,0.0,0.5066519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2025814,0.0,0.0,0.0,1.7436366,0.0,0.0,0.0,0.0,0.9366192,0.0,0.0,0.0,4.3747582,0.0,0.0,0.0,0.0,3.8439827,0.0,0.0,4.842641,2.438266,0.88765293,0.0,0.0,0.0,0.0,0.0,0.8820082,2.5667796,1.7772577,0.0,0.0,0.1401858,0.0,0.0,0.7251221
317,0.0,0.0,0.0,0.0,0.16208243,0.0,0.30787504,1.8215089,3.2323482,1.2174866,4.6671004,0.0,2.5365775,1.2548529,0.0,2.5872703,0.0,0.0,0.0,1.4314803,0.0,0.0,0.0,1.103844,1.1580739,0.0,4.65206,0.0,0.0,2.3227427,0.97066796,0.0,1.5016981,0.0,0.0,0.0,0.0,0.0,0.0,3.346375,0.3149772,2.6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955313,0.0,0.0,0.0,1.3944861,0.0,0.0,0.0,0.0,3.7967103,0.0,1.9730953,3.5532506,0.0,0.42142057,1.5313663,0.0,0.0,0.0,0.158191,0.0,0.0,0.0,1.4810443,0.0,0.0,0.0,0.0,0.0,1.1178148,0.0,0.0,0.0,0.0,2.181698,0.0,0.0,0.0,0.0,0.0,4.345435,0.0,0.0,0.0,2.270176,0.0,0.0,0.0,0.0,1.1637585,0.0,0.0,0.0,5.0625577,0.0,0.0,0.0,0.0,4.063282,0.0,0.0,5.455406,1.579415,0.35599113,0.0,0.0,0.0,0.0,0.0,1.4357624,2.1454947,0.16868998,0.0,0.0,0.5260517,0.0,0.0,0.4483969
323,0.0,0.0,0.0,0.0,0.43298355,0.0,0.0,1.4794925,2.6682696,0.0,4.091994,0.0,2.91581,1.549142,0.0,1.8073953,0.0,0.0,0.0,2.0097063,0.0,0.0,0.0,0.78604174,0.7476319,0.0,4.4798093,0.0,0.0,2.4740531,0.0,0.0,1.031299,0.0,0.0,0.0,0.0,0.0,0.0,4.0326056,0.4835731,3.0607724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602971,0.0,0.0,0.0,2.3216355,0.0,0.0,0.0,0.0,4.0455766,0.0,1.4678682,3.3897665,0.0,0.270509,1.8144093,0.0,0.0,0.0,0.51482725,0.0,0.0,0.0,1.1189284,0.0,0.0,0.0,0.0,0.0,0.78084254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5311284,0.0,0.0,0.0,2.7081664,0.0,0.0,0.0,0.0,0.8677952,0.0,0.0,0.0,5.5002065,0.0,0.0,0.0,0.0,3.8291578,0.0,0.0,4.7324805,1.7259542,0.0,0.0,0.0,0.0,0.0,0.0,1.432698,2.4621532,0.7392175,0.0,0.0,0.46466208,0.0,0.0,0.55190915
