Node,Downstream_Size
ENSG00000179133.15,1
ENSG00000107863.18,1
ENSG00000273107.1,1
ENSG00000185875.13,1
ENSG00000136750.13,1
ENSG00000136754.17,1
ENSG00000107897.19,1
ENSG00000285737.1,1
ENSG00000169126.16,1
ENSG00000095739.11,1
ENSG00000197321.14,1
ENSG00000107968.10,1
ENSG00000148516.21,12079
ENSG00000165322.18,1
ENSG00000273038.2,1
ENSG00000150093.19,1
ENSG00000099250.18,1
ENSG00000108094.15,1
ENSG00000095794.19,18
ENSG00000177283.7,1
ENSG00000287528.1,1
ENSG00000226578.1,1
ENSG00000198105.14,1
ENSG00000236514.1,1
ENSG00000175395.16,1
ENSG00000272983.1,1
ENSG00000165733.8,1
ENSG00000273008.1,1
ENSG00000169826.8,1
ENSG00000198915.11,1
ENSG00000169813.16,1
ENSG00000169740.14,3
ENSG00000224812.3,1
ENSG00000234504.2,1
ENSG00000187783.12,1
ENSG00000273363.1,1
ENSG00000107551.21,1
ENSG00000165507.9,1
ENSG00000165511.6,1
ENSG00000165512.5,1
ENSG00000266524.3,1
ENSG00000265763.4,1
ENSG00000170324.21,1
ENSG00000165383.11,1
ENSG00000197444.10,1
ENSG00000198964.14,1
ENSG00000177613.9,1
ENSG00000236671.9,1
ENSG00000107984.10,1
ENSG00000165443.12,1
ENSG00000148541.13,1
ENSG00000236556.1,1
ENSG00000165449.11,1
ENSG00000108091.11,1
ENSG00000150347.16,1
ENSG00000148572.16,1
ENSG00000165476.14,1
ENSG00000286373.1,1
ENSG00000183230.17,1
ENSG00000198739.11,1
ENSG00000225299.1,1
ENSG00000179774.9,3
ENSG00000204130.13,1
ENSG00000138346.15,1
ENSG00000122912.15,1
ENSG00000260400.1,1
ENSG00000165730.16,1
ENSG00000285871.1,1
ENSG00000107625.13,1
ENSG00000122958.15,1
ENSG00000231748.1,1
ENSG00000156515.23,1
ENSG00000099282.10,1
ENSG00000287306.1,1
ENSG00000171224.9,1
ENSG00000042286.15,1
ENSG00000156521.14,1
ENSG00000180817.12,1
ENSG00000107719.9,1
ENSG00000138316.11,1
ENSG00000166224.17,1
ENSG00000107731.12,1
ENSG00000237512.6,1
ENSG00000198246.9,1
ENSG00000107736.21,1
ENSG00000214688.6,1
ENSG00000107738.20,1
ENSG00000197746.14,1
ENSG00000122863.6,1
ENSG00000107742.13,1
ENSG00000166295.9,1
ENSG00000168209.5,1
ENSG00000148719.15,1
ENSG00000107758.15,1
ENSG00000166348.18,1
ENSG00000272140.2,1
ENSG00000214655.10,1
ENSG00000122861.16,1
ENSG00000035403.17,1
ENSG00000225761.1,1
ENSG00000156650.14,1
ENSG00000156671.15,1
ENSG00000165644.11,1
ENSG00000270087.5,1
ENSG00000165655.17,1
ENSG00000237149.5,1
ENSG00000273248.1,1
ENSG00000272692.2,1
ENSG00000148655.15,1
ENSG00000156113.23,1
ENSG00000151208.17,1
ENSG00000148606.13,1
ENSG00000283096.1,1
ENSG00000282863.1,1
ENSG00000230417.12,1
ENSG00000224596.8,1
ENSG00000229569.1,1
ENSG00000108175.17,1
ENSG00000165424.7,1
ENSG00000122359.18,1
ENSG00000122378.14,1
ENSG00000108219.15,1
ENSG00000178217.14,1
ENSG00000287358.1,1
ENSG00000185737.13,1
ENSG00000148600.15,1
ENSG00000148604.15,1
ENSG00000107771.17,1
ENSG00000182771.19,1
ENSG00000062650.19,1
ENSG00000107779.13,1
ENSG00000173269.14,1
ENSG00000173267.14,1
ENSG00000272734.1,1
ENSG00000138138.13,1
ENSG00000171862.11,1
ENSG00000138134.12,1
ENSG00000180139.11,1
ENSG00000107796.13,1
ENSG00000286116.1,1
ENSG00000026103.22,1
ENSG00000261438.1,1
ENSG00000107798.18,1
ENSG00000119922.10,1
ENSG00000232110.8,1
ENSG00000119917.14,1
ENSG00000152782.16,1
ENSG00000148677.6,1
ENSG00000165338.16,1
ENSG00000174721.10,1
ENSG00000095596.12,1
ENSG00000138119.17,1
ENSG00000138180.16,1
ENSG00000108231.13,1
ENSG00000280660.1,1
ENSG00000176273.15,1
ENSG00000138193.15,1
ENSG00000231575.1,1
ENSG00000119969.15,1
ENSG00000244332.1,1
ENSG00000234026.1,1
ENSG00000107438.9,1
ENSG00000095637.22,1
ENSG00000059573.9,1
ENSG00000119977.21,1
ENSG00000177853.14,4630
ENSG00000155629.15,1
ENSG00000187122.17,1
ENSG00000165879.9,1
ENSG00000181274.7,1
ENSG00000052749.14,1
ENSG00000171307.19,1
ENSG00000165886.5,1
ENSG00000241935.9,1
ENSG00000171160.18,1
ENSG00000119986.7,1
ENSG00000155256.17,1
ENSG00000155265.11,1
ENSG00000119943.13,1
ENSG00000119946.11,1
ENSG00000224934.5,1
ENSG00000155287.11,1
ENSG00000107554.17,1
ENSG00000095485.18,1
ENSG00000107593.17,1
ENSG00000231188.1,1
ENSG00000075290.8,1
ENSG00000166135.14,1
ENSG00000119906.13,1
ENSG00000055950.16,1
ENSG00000095539.15,1
ENSG00000107815.10,1
ENSG00000107816.17,1
ENSG00000186862.20,1
ENSG00000107819.13,1
ENSG00000273162.1,1
ENSG00000166171.13,1
ENSG00000166169.17,1
ENSG00000107829.15,1
ENSG00000120049.19,1
ENSG00000148840.11,1
ENSG00000166197.16,1
ENSG00000107862.5,1
ENSG00000077150.20,6
ENSG00000059915.17,1
ENSG00000107872.12,1
ENSG00000171206.14,1
ENSG00000138175.9,1
ENSG00000156398.13,1
ENSG00000270316.1,1
ENSG00000214435.8,1
ENSG00000148842.18,1
ENSG00000148798.11,1
ENSG00000107954.10,1
ENSG00000226431.1,1
ENSG00000107960.11,1
ENSG00000065613.15,1
ENSG00000156384.14,1
ENSG00000148834.13,1
ENSG00000148841.17,1
ENSG00000156395.13,1
ENSG00000108018.15,1
ENSG00000108039.18,1
ENSG00000203876.10,1
ENSG00000148700.15,1
ENSG00000119950.21,385
ENSG00000203497.2,1
ENSG00000214413.8,1
ENSG00000108061.11,1
ENSG00000150594.7,1
ENSG00000119927.14,1
ENSG00000023041.11,1
ENSG00000151532.13,1
ENSG00000260917.1,1
ENSG00000148737.17,73
ENSG00000233547.1,1
ENSG00000165806.20,1
ENSG00000151892.14,1
ENSG00000285587.1,1
ENSG00000188316.15,1
ENSG00000148704.13,1
ENSG00000165650.12,1
ENSG00000229847.9,1
ENSG00000170370.12,1
ENSG00000288172.1,1
ENSG00000234952.2,1
ENSG00000107560.12,1
ENSG00000238276.6,1
ENSG00000198873.12,1
ENSG00000151929.9,1
ENSG00000198825.15,1
ENSG00000197771.12,1
ENSG00000066468.22,1
ENSG00000107669.17,1
ENSG00000273891.1,1
ENSG00000285955.1,1
ENSG00000166033.13,1
ENSG00000154478.4,1
ENSG00000182022.18,1
ENSG00000107902.14,1
ENSG00000189319.14,1
ENSG00000019995.6,1
ENSG00000224023.10,1
ENSG00000107938.18,1
ENSG00000154485.5,1
ENSG00000107949.17,1
ENSG00000089876.12,1
ENSG00000150760.12,1
ENSG00000188916.9,1
ENSG00000132334.16,1
ENSG00000227076.1,1
ENSG00000108001.13,1746
ENSG00000176769.9,1
ENSG00000176171.11,1
ENSG00000235010.1,1
ENSG00000165752.17,1
ENSG00000148814.18,1
ENSG00000171813.14,1
ENSG00000197177.15,1
ENSG00000256925.3,1
ENSG00000151650.8,4590
ENSG00000151651.16,1
ENSG00000130640.13,1
ENSG00000235245.1,1
ENSG00000283496.1,1
ENSG00000130643.9,1
ENSG00000127884.5,1
ENSG00000203772.7,1
ENSG00000177951.17,1
ENSG00000142082.15,1
ENSG00000142102.16,1
ENSG00000185201.16,1
ENSG00000254910.1,1
ENSG00000185885.16,1
ENSG00000251661.3,1
ENSG00000142089.16,1
ENSG00000255328.1,1
ENSG00000182272.12,1
ENSG00000185101.13,1
ENSG00000174915.12,1
ENSG00000023191.17,1
ENSG00000185522.9,1
ENSG00000254815.6,1
ENSG00000099849.15,1
ENSG00000070047.13,1
ENSG00000185507.21,3
ENSG00000069696.7,1
ENSG00000177106.16,1
ENSG00000177156.11,1
ENSG00000177225.17,1
ENSG00000255284.2,1
ENSG00000255142.1,1
ENSG00000184524.6,1
ENSG00000177542.11,1
ENSG00000177595.18,1
ENSG00000177666.17,1
ENSG00000255108.1,1
ENSG00000177697.19,1
ENSG00000214063.11,1
ENSG00000177830.18,1
ENSG00000174672.16,1
ENSG00000182208.14,1
ENSG00000184545.11,1
ENSG00000233930.4,1
ENSG00000244242.2,1
ENSG00000250644.3,1
ENSG00000117984.14,1
ENSG00000229512.1,1
ENSG00000232987.2,1
ENSG00000167244.21,1
ENSG00000284779.2,1
ENSG00000240801.1,1
ENSG00000129965.15,1
ENSG00000110651.11,1
ENSG00000053918.18,1
ENSG00000269821.1,1
ENSG00000129757.13,1
ENSG00000110628.16,1
ENSG00000254757.1,1
ENSG00000167311.14,1
ENSG00000129749.3,1
ENSG00000110713.17,1
ENSG00000167323.11,1
ENSG00000167325.15,1
ENSG00000121236.21,1
ENSG00000258588.3,1
ENSG00000170955.10,1
ENSG00000282556.3,1
ENSG00000166311.10,1
ENSG00000166313.19,1
ENSG00000110169.11,1
ENSG00000132254.12,1
ENSG00000283977.1,1
ENSG00000179532.13,1
ENSG00000132275.11,1
ENSG00000255410.2,1
ENSG00000166394.15,1
ENSG00000166402.8,1
ENSG00000248332.6,1
ENSG00000166405.15,1
ENSG00000166407.14,1
ENSG00000130413.15,1
ENSG00000166436.16,1
ENSG00000166444.19,1
ENSG00000205339.10,1
ENSG00000166483.11,1
ENSG00000133789.15,1
ENSG00000246273.8,1
ENSG00000133812.15,1
ENSG00000133805.15,1
ENSG00000110315.7,1
ENSG00000072952.18,1
ENSG00000110328.6,1
ENSG00000050165.18,1
ENSG00000197702.14,1
ENSG00000187079.18,4061
ENSG00000133794.18,1
ENSG00000197601.13,1
ENSG00000262655.4,1
ENSG00000256206.2,1
ENSG00000129084.17,1
ENSG00000152270.9,1
ENSG00000286960.1,1
ENSG00000110696.10,1
ENSG00000070081.17,1
ENSG00000260196.1,1
ENSG00000187486.5,1
ENSG00000006071.14,1
ENSG00000188162.11,1
ENSG00000129159.7,1
ENSG00000134333.14,1
ENSG00000151117.9,1
ENSG00000254966.1,1
ENSG00000129173.13,5
ENSG00000166833.21,1
ENSG00000255270.1,1
ENSG00000270607.1,1
ENSG00000109851.7,1
ENSG00000109854.13,1
ENSG00000165973.19,1
ENSG00000254768.6,1
ENSG00000091664.9,1
ENSG00000187398.12,1
ENSG00000176971.4,1
ENSG00000129151.9,1
ENSG00000205213.14,1
ENSG00000254862.5,1
ENSG00000121621.7,1
ENSG00000261340.1,1
ENSG00000182255.7,1
ENSG00000152219.5,1
ENSG00000066382.16,1
ENSG00000254489.2,1
ENSG00000287373.1,1
ENSG00000148950.11,1
ENSG00000049449.9,1
ENSG00000176148.16,1
ENSG00000280798.1,1
ENSG00000176102.13,1
ENSG00000110427.16,1
ENSG00000110429.14,1
ENSG00000135363.12,1
ENSG00000135387.21,1
ENSG00000166016.6,1
ENSG00000026508.19,1
ENSG00000110436.13,1
ENSG00000179431.7,1
ENSG00000179241.13,1
ENSG00000175104.15,1
ENSG00000166349.9,1
ENSG00000166352.16,1
ENSG00000148948.8,1
ENSG00000166199.13,1
ENSG00000254409.3,1
ENSG00000187479.8,1
ENSG00000085117.12,1
ENSG00000157570.12,1
ENSG00000175274.18,1
ENSG00000019505.8,1
ENSG00000254427.2,1
ENSG00000255267.4,1
ENSG00000254746.6,1
ENSG00000175264.8,1
ENSG00000121671.12,1
ENSG00000121680.16,1
ENSG00000165905.18,1
ENSG00000135365.15,1
ENSG00000149091.15,1
ENSG00000110492.15,1
ENSG00000175216.15,1
ENSG00000134569.10,1
ENSG00000255520.1,1
ENSG00000134574.11,1
ENSG00000025434.19,1
ENSG00000110514.19,1
ENSG00000165915.14,1
ENSG00000149187.18,1
ENSG00000110536.14,1
ENSG00000123444.14,1
ENSG00000231880.2,1
ENSG00000149177.13,1
ENSG00000183908.7,1
ENSG00000149115.14,1
ENSG00000254662.1,1
ENSG00000109991.9,1
ENSG00000254979.5,1
ENSG00000134802.17,1
ENSG00000186907.8,1
ENSG00000149150.9,1
ENSG00000149131.16,1
ENSG00000288534.1,1
ENSG00000198561.14,1
ENSG00000186660.15,87
ENSG00000255008.3,1
ENSG00000166959.8,1
ENSG00000110104.13,1
ENSG00000110107.9,1
ENSG00000110108.10,1
ENSG00000256196.2,1
ENSG00000006118.14,1
ENSG00000167987.11,1
ENSG00000167986.14,1
ENSG00000149476.15,1
ENSG00000149532.15,1
ENSG00000256591.5,1
ENSG00000162148.11,1
ENSG00000255931.2,1
ENSG00000204950.4,1
ENSG00000011347.10,1
ENSG00000256443.1,1
ENSG00000124920.13,1
ENSG00000168496.4,1
ENSG00000221968.9,1
ENSG00000167994.13,1
ENSG00000167995.16,1
ENSG00000167996.16,1
ENSG00000149503.13,1
ENSG00000149021.7,1
ENSG00000124942.14,1
ENSG00000149016.16,1
ENSG00000149480.7,1
ENSG00000149499.11,1
ENSG00000149489.8,1
ENSG00000149541.10,1
ENSG00000089597.18,1
ENSG00000168000.14,1
ENSG00000162188.6,1
ENSG00000214753.4,1
ENSG00000162227.8,1
ENSG00000168569.8,1
ENSG00000185475.11,1
ENSG00000255717.7,1
ENSG00000168003.16,1
ENSG00000168539.4,1
ENSG00000149452.16,1
ENSG00000133318.14,1
ENSG00000110583.13,1
ENSG00000176340.4,1
ENSG00000167770.11,1
ENSG00000133315.11,1
ENSG00000256824.1,1
ENSG00000256481.1,1
ENSG00000126500.3,1
ENSG00000256341.1,1
ENSG00000149743.14,1
ENSG00000149761.9,1
ENSG00000110011.13,1
ENSG00000173486.13,1
ENSG00000286264.1,1
ENSG00000257086.1,1
ENSG00000002330.13,1
ENSG00000182450.13,1
ENSG00000257069.6,1
ENSG00000219435.6,1
ENSG00000173153.15,7583
ENSG00000173113.6,1
ENSG00000168071.22,1
ENSG00000162302.13,1
ENSG00000181908.5,1
ENSG00000110076.19,1
ENSG00000068831.19,1
ENSG00000168066.20,1
ENSG00000269038.1,1
ENSG00000168067.12,1
ENSG00000171219.9,1
ENSG00000229719.5,1
ENSG00000110046.13,1
ENSG00000213465.8,1
ENSG00000168060.16,1
ENSG00000146670.10,1
ENSG00000162300.13,1
ENSG00000174276.7,1
ENSG00000014138.9,1
ENSG00000285816.1,1
ENSG00000173825.7,1
ENSG00000126391.14,1
ENSG00000245532.9,1
ENSG00000142186.17,1
ENSG00000168056.16,1
ENSG00000260233.3,1
ENSG00000173465.8,1
ENSG00000173442.13,1
ENSG00000173327.8,1
ENSG00000197136.4,1
ENSG00000213445.10,1
ENSG00000173039.19,3179
ENSG00000254470.3,1
ENSG00000172757.13,1
ENSG00000172803.18,1
ENSG00000175602.4,1
ENSG00000175592.9,2769
ENSG00000175513.9,1
ENSG00000175376.9,1
ENSG00000175334.8,1
ENSG00000175115.12,1
ENSG00000174996.11,1
ENSG00000254461.1,1
ENSG00000174851.16,1
ENSG00000179292.5,1
ENSG00000174807.4,1
ENSG00000174684.7,1
ENSG00000174669.12,1
ENSG00000174547.13,1
ENSG00000174516.15,1
ENSG00000255517.6,1
ENSG00000254986.7,1
ENSG00000256349.1,1
ENSG00000174483.20,1
ENSG00000174165.8,1
ENSG00000248746.6,1
ENSG00000174080.11,1
ENSG00000248643.5,1
ENSG00000173914.12,1
ENSG00000173653.8,1
ENSG00000173599.15,1
ENSG00000173227.14,1
ENSG00000173156.7,1
ENSG00000173020.11,1
ENSG00000172932.15,1
ENSG00000172830.13,1
ENSG00000172613.8,1
ENSG00000256514.1,1
ENSG00000175634.15,1
ENSG00000213402.3,1
ENSG00000172725.14,1
ENSG00000172663.9,1
ENSG00000167797.7,1
ENSG00000084207.18,1
ENSG00000167799.10,1
ENSG00000110057.8,1
ENSG00000006534.16,1
ENSG00000255306.1,1
ENSG00000110717.13,1
ENSG00000110719.10,1
ENSG00000110721.12,1
ENSG00000255236.3,1
ENSG00000110075.14,1
ENSG00000069482.7,1
ENSG00000132749.11,1
ENSG00000110090.13,1
ENSG00000110092.4,1
ENSG00000162344.4,1
ENSG00000085733.16,1
ENSG00000227726.1,1
ENSG00000158483.16,1
ENSG00000137522.18,1
ENSG00000149357.10,1
ENSG00000110200.8,1
ENSG00000110195.13,1
ENSG00000162129.14,1
ENSG00000186642.16,1
ENSG00000186635.14,1
ENSG00000214530.9,1
ENSG00000137478.15,1
ENSG00000257038.1,1
ENSG00000110237.5,1
ENSG00000054965.10,1
ENSG00000175582.19,1
ENSG00000175581.14,1
ENSG00000181924.7,1
ENSG00000187726.8,1
ENSG00000165434.8,1
ENSG00000077514.9,1
ENSG00000255136.3,1
ENSG00000261594.4,1
ENSG00000149273.15,1
ENSG00000149243.15,1
ENSG00000158555.15,1
ENSG00000149257.14,1
ENSG00000255081.1,1
ENSG00000085741.13,1
ENSG00000137492.8,1
ENSG00000179240.12,1
ENSG00000255135.4,1
ENSG00000137507.11,1
ENSG00000182704.8,1
ENSG00000149269.9,1
ENSG00000178301.4,1
ENSG00000048649.13,1
ENSG00000159063.13,1
ENSG00000246174.9,1
ENSG00000118369.13,1
ENSG00000137513.10,1
ENSG00000149256.16,1
ENSG00000245832.7,1
ENSG00000182103.5,1
ENSG00000165490.13,1
ENSG00000137502.10,1
ENSG00000137500.9,1
ENSG00000137501.17,1
ENSG00000074266.21,1
ENSG00000149201.10,1
ENSG00000150687.12,1
ENSG00000269895.1,1
ENSG00000255471.1,1
ENSG00000174804.4,1
ENSG00000246523.8,1
ENSG00000168959.14,1
ENSG00000086991.13,1
ENSG00000077616.11,1
ENSG00000165323.15,1
ENSG00000166004.15,1
ENSG00000166012.17,1
ENSG00000284057.1,1
ENSG00000020922.12,1
ENSG00000150316.12,1
ENSG00000186280.7,1
ENSG00000263465.4,1
ENSG00000077458.13,1
ENSG00000184384.14,1
ENSG00000183340.7,1
ENSG00000149972.11,1
ENSG00000152578.13,1
ENSG00000170903.11,1
ENSG00000152402.10,1
ENSG00000261098.1,1
ENSG00000152404.15,1
ENSG00000137760.14,1
ENSG00000110675.13,1
ENSG00000178202.13,1
ENSG00000110723.12,1
ENSG00000185742.7,1
ENSG00000254659.3,1
ENSG00000149289.11,1
ENSG00000196167.10,1
ENSG00000137713.16,1
ENSG00000254990.5,1
ENSG00000109846.9,1
ENSG00000150764.14,1
ENSG00000150768.15,1
ENSG00000268472.2,1
ENSG00000250303.4,1
ENSG00000149294.16,1
ENSG00000227487.4,1
ENSG00000166682.13,1
ENSG00000086827.9,1
ENSG00000048028.11,1
ENSG00000109906.14,1
ENSG00000166741.7,1
ENSG00000076053.10,1
ENSG00000255663.1,1
ENSG00000182985.17,1
ENSG00000287897.1,1
ENSG00000246100.4,1
ENSG00000160584.16,1
ENSG00000149577.16,1
ENSG00000149591.17,1
ENSG00000186318.16,1
ENSG00000177103.15,1
ENSG00000137731.14,1
ENSG00000255245.4,1
ENSG00000137726.17,1
ENSG00000137747.16,1
ENSG00000110324.10,1
ENSG00000177098.8,1
ENSG00000149575.6,1
ENSG00000110344.9,1
ENSG00000118058.22,1
ENSG00000110367.13,1
ENSG00000186174.12,1
ENSG00000188486.3,1
ENSG00000172273.13,8
ENSG00000172350.10,1
ENSG00000110395.7,1
ENSG00000076706.17,1
ENSG00000223953.6,1
ENSG00000235718.9,1
ENSG00000036672.16,1
ENSG00000245248.8,1
ENSG00000254740.2,1
ENSG00000154096.13,1
ENSG00000254561.4,1
ENSG00000110400.11,1
ENSG00000196914.9,1
ENSG00000149403.12,1
ENSG00000109929.10,1
ENSG00000259571.2,1
ENSG00000255015.1,1
ENSG00000154127.10,1
ENSG00000109944.11,1
ENSG00000166250.12,1
ENSG00000023171.18,1
ENSG00000166257.9,1
ENSG00000154146.13,1
ENSG00000154134.15,1
ENSG00000285825.2,1
ENSG00000149548.15,1
ENSG00000150433.9,1
ENSG00000255475.1,1
ENSG00000165495.16,2
ENSG00000259290.1,1
ENSG00000149557.14,1
ENSG00000255537.1,1
ENSG00000149547.15,1
ENSG00000064309.14,1
ENSG00000197798.9,1
ENSG00000110063.10,1
ENSG00000110080.18,1
ENSG00000149571.12,1
ENSG00000254938.1,1
ENSG00000120457.12,1
ENSG00000174370.10,1
ENSG00000120471.15,1
ENSG00000170325.14,1
ENSG00000233220.3,1
ENSG00000084234.17,1
ENSG00000175773.13,1
ENSG00000134917.10,1
ENSG00000255455.2,1
ENSG00000255371.1,1
ENSG00000080854.15,1
ENSG00000204241.8,1
ENSG00000254648.1,1
ENSG00000151502.11,1
ENSG00000149328.15,1
ENSG00000109956.13,1
ENSG00000177406.5,1
ENSG00000082805.20,1
ENSG00000111186.13,1
ENSG00000006831.10,1
ENSG00000151062.15,1
ENSG00000166159.11,1
ENSG00000151065.14,1
ENSG00000256721.1,1
ENSG00000256150.2,1
ENSG00000258325.2,1
ENSG00000111203.13,1
ENSG00000111206.12,1
ENSG00000171792.11,1
ENSG00000078246.17,1
ENSG00000197905.9,8657
ENSG00000250899.3,1
ENSG00000111224.14,1
ENSG00000285901.1,1
ENSG00000047621.12,1
ENSG00000111247.14,1
ENSG00000151079.7,1
ENSG00000130037.5,1
ENSG00000010278.14,1
ENSG00000008323.15,1
ENSG00000067182.8,1
ENSG00000111319.13,1
ENSG00000111639.8,1
ENSG00000255966.1,1
ENSG00000111640.15,1
ENSG00000269968.1,1
ENSG00000010295.19,1
ENSG00000285238.2,1
ENSG00000111642.15,1
ENSG00000184574.10,1
ENSG00000111644.8,1
ENSG00000126746.17,204
ENSG00000010610.10,1
ENSG00000250510.8,1
ENSG00000110811.20,1
ENSG00000111664.10,1
ENSG00000111665.11,1
ENSG00000010626.15,1
ENSG00000111674.9,1
ENSG00000111676.15,1
ENSG00000126749.16,1
ENSG00000182326.15,1
ENSG00000139178.11,1
ENSG00000205885.7,1
ENSG00000139194.8,1
ENSG00000256967.1,1
ENSG00000282080.1,1
ENSG00000065970.9,1
ENSG00000275367.1,1
ENSG00000286504.1,1
ENSG00000139083.11,6684
ENSG00000070018.9,1
ENSG00000165714.11,1
ENSG00000255670.1,1
ENSG00000111269.3,1
ENSG00000183150.8,1
ENSG00000111276.11,1
ENSG00000178878.12,1
ENSG00000111305.19,1
ENSG00000134531.10,1
ENSG00000273079.5,1
ENSG00000084463.8,1
ENSG00000182993.5,1
ENSG00000134533.6,1
ENSG00000151490.14,1
ENSG00000023734.11,1
ENSG00000008394.13,1
ENSG00000052126.14,1
ENSG00000253284.2,1
ENSG00000139154.16,1
ENSG00000287074.1,1
ENSG00000255910.2,1
ENSG00000172572.6,1
ENSG00000111700.12,1
ENSG00000257046.5,1
ENSG00000004700.16,1
ENSG00000121361.5,1
ENSG00000111726.13,1
ENSG00000274624.1,1
ENSG00000111731.12,1
ENSG00000139163.16,1
ENSG00000134532.18,1
ENSG00000060982.15,1
ENSG00000118308.15,1
ENSG00000246695.8,1
ENSG00000123094.15,1
ENSG00000123095.6,29
ENSG00000123096.11,1
ENSG00000064102.15,1
ENSG00000111790.14,1
ENSG00000064115.11,1
ENSG00000275764.1,1
ENSG00000211455.8,1
ENSG00000029153.14,1
ENSG00000174236.4,1
ENSG00000087448.11,1
ENSG00000064763.11,1
ENSG00000257176.3,1
ENSG00000187950.8,1
ENSG00000133687.16,1
ENSG00000133704.10,1
ENSG00000013573.17,1
ENSG00000139146.14,1
ENSG00000151743.11,1
ENSG00000151746.14,1
ENSG00000139132.14,1
ENSG00000275854.1,1
ENSG00000057294.14,1
ENSG00000110975.8,1
ENSG00000139133.7,1
ENSG00000256538.2,1
ENSG00000139116.18,1
ENSG00000151229.13,1
ENSG00000134283.18,1
ENSG00000139174.12,1
ENSG00000286671.1,1
ENSG00000184613.10,1
ENSG00000177119.16,1
ENSG00000111371.16,1
ENSG00000139211.6,1
ENSG00000005175.10,1
ENSG00000111405.9,1
ENSG00000079337.16,1
ENSG00000061273.18,1
ENSG00000139219.19,1
ENSG00000177981.11,1
ENSG00000177875.5,1
ENSG00000257735.1,1
ENSG00000139620.12,1
ENSG00000172602.11,1
ENSG00000139537.11,1
ENSG00000169884.14,1
ENSG00000167550.11,1
ENSG00000139636.15,1
ENSG00000123416.15,1
ENSG00000167553.15,1
ENSG00000258101.2,1
ENSG00000258334.1,1
ENSG00000135406.14,1
ENSG00000135451.13,1
ENSG00000186897.5,1
ENSG00000178401.16,1
ENSG00000123352.17,1
ENSG00000135519.8,1
ENSG00000187778.14,1
ENSG00000110844.13,1
ENSG00000135436.8,1
ENSG00000161791.14,1
ENSG00000167566.17,1
ENSG00000257771.6,1
ENSG00000161800.13,1
ENSG00000110881.11,1
ENSG00000066117.15,1
ENSG00000167588.13,1
ENSG00000178449.9,1
ENSG00000272368.2,1
ENSG00000139624.14,1
ENSG00000257298.1,1
ENSG00000066084.13,1
ENSG00000110925.7,1
ENSG00000135457.10,104
ENSG00000184271.17,3136
ENSG00000170545.17,1
ENSG00000261308.2,1
ENSG00000259887.1,1
ENSG00000167612.13,1
ENSG00000161835.11,1
ENSG00000123358.20,38
ENSG00000170421.12,1
ENSG00000111057.11,1
ENSG00000063046.17,1
ENSG00000257337.7,1
ENSG00000111077.17,1
ENSG00000167778.9,1
ENSG00000167779.9,1
ENSG00000139631.18,1
ENSG00000139651.11,8357
ENSG00000139626.16,1
ENSG00000172819.17,1
ENSG00000135476.12,1
ENSG00000185591.10,9901
ENSG00000205352.11,1
ENSG00000257379.1,1
ENSG00000139625.13,1
ENSG00000270175.1,1
ENSG00000139546.11,1
ENSG00000139574.8,1
ENSG00000170653.19,9911
ENSG00000135390.20,1
ENSG00000012822.16,1
ENSG00000286069.2,1
ENSG00000180806.5,14
ENSG00000094916.16,1
ENSG00000135486.17,1
ENSG00000123405.14,238
ENSG00000111481.10,1
ENSG00000258137.5,1
ENSG00000258086.1,1
ENSG00000161642.17,1
ENSG00000161638.11,1
ENSG00000123360.12,1
ENSG00000135447.17,1
ENSG00000123307.4,1
ENSG00000135424.17,1
ENSG00000135437.9,1
ENSG00000135404.11,1
ENSG00000258056.2,1
ENSG00000135414.10,1
ENSG00000205323.9,1
ENSG00000257390.5,1
ENSG00000123353.10,1
ENSG00000135392.16,1
ENSG00000170473.17,1
ENSG00000065357.20,1
ENSG00000273973.1,1
ENSG00000123374.11,1
ENSG00000123411.15,1
ENSG00000257411.2,1
ENSG00000170515.14,1
ENSG00000139613.12,1
ENSG00000139579.13,1
ENSG00000139540.12,1
ENSG00000062485.19,1
ENSG00000144785.8,1
ENSG00000110944.9,1
ENSG00000111602.12,1
ENSG00000166881.10,1
ENSG00000166888.12,1
ENSG00000182379.10,1
ENSG00000185633.10,1
ENSG00000258830.1,1
ENSG00000179912.20,1
ENSG00000175189.4,1
ENSG00000175197.12,1
ENSG00000285133.1,1
ENSG00000155980.12,1
ENSG00000166908.18,1
ENSG00000178498.16,1
ENSG00000240771.8,1
ENSG00000287908.1,1
ENSG00000257342.1,1
ENSG00000135439.11,1
ENSG00000135446.17,1
ENSG00000139266.6,1
ENSG00000123297.19,1
ENSG00000270039.1,1
ENSG00000175215.11,1
ENSG00000245651.3,1
ENSG00000273805.1,1
ENSG00000139263.11,1
ENSG00000286402.1,1
ENSG00000257880.1,1
ENSG00000275180.1,1
ENSG00000196935.9,1
ENSG00000174206.12,1
ENSG00000183735.10,1
ENSG00000153179.13,1
ENSG00000225195.2,1
ENSG00000135677.11,1
ENSG00000174106.3,1
ENSG00000277945.1,1
ENSG00000155974.12,1
ENSG00000111530.13,1
ENSG00000111554.14,1
ENSG00000247363.2,1
ENSG00000111581.10,1
ENSG00000135679.25,1
ENSG00000127337.7,1
ENSG00000166226.13,1
ENSG00000127325.19,1
ENSG00000166268.11,1
ENSG00000072657.9,1
ENSG00000139278.10,1
ENSG00000139289.13,1
ENSG00000257839.1,1
